"Date","Price","Open","High","Low","Vol.","Change %"
"12/02/2022","167.26","166.18","167.47","165.76","5.19M","-0.35%"
"12/01/2022","167.84","167.48","167.95","166.98","8.63M","1.84%"
"11/30/2022","164.81","163.69","164.81","162.40","4.87M","1.28%"
"11/29/2022","162.73","162.70","163.63","162.60","2.62M","0.49%"
"11/28/2022","161.93","162.93","163.06","161.91","4.05M","-0.79%"
"11/25/2022","163.22","162.85","163.43","162.76","1.44M","0.09%"
"11/23/2022","163.08","161.69","163.24","161.56","4.17M","0.62%"
"11/22/2022","162.07","162.30","162.60","161.72","3.20M","0.12%"
"11/21/2022","161.88","162.44","162.50","161.28","4.77M","-0.56%"
"11/18/2022","162.79","163.38","163.69","162.68","4.32M","-0.69%"
"11/17/2022","163.92","163.79","164.11","163.40","4.58M","-0.73%"
"11/16/2022","165.12","165.41","165.71","164.83","3.65M","-0.23%"
"11/15/2022","165.50","165.27","166.23","164.56","9.90M","0.35%"
"11/14/2022","164.92","164.20","165.24","164.15","6.19M","0.22%"
"11/11/2022","164.56","163.91","164.58","163.42","4.62M","0.66%"
"11/10/2022","163.48","162.01","163.51","161.65","9.94M","3.04%"
"11/09/2022","158.65","159.36","160.35","158.45","6.04M","-0.50%"
"11/08/2022","159.45","155.99","159.87","155.98","11.30M","2.31%"
"11/07/2022","155.85","156.22","156.57","155.81","4.43M","-0.40%"
"11/04/2022","156.47","154.95","156.60","154.66","7.69M","3.07%"
"11/03/2022","151.81","150.70","151.96","150.57","5.38M","-0.38%"
"11/02/2022","152.39","154.16","155.42","152.26","7.22M","-0.70%"
"11/01/2022","153.46","153.82","153.98","152.87","4.60M","1.02%"
"10/31/2022","151.91","152.16","152.87","151.89","6.10M","-0.82%"
"10/28/2022","153.16","152.96","153.54","152.50","4.65M","-1.02%"
"10/27/2022","154.74","154.71","155.09","154.22","3.65M","-0.15%"
"10/26/2022","154.98","154.78","155.73","154.78","4.45M","0.64%"
"10/25/2022","154.00","153.96","154.79","153.83","3.43M","0.23%"
"10/24/2022","153.65","153.45","154.06","153.06","4.67M","-0.32%"
"10/21/2022","154.15","151.98","154.31","151.83","6.90M","1.78%"
"10/20/2022","151.45","151.92","153.23","151.27","5.02M","-0.16%"
"10/19/2022","151.69","152.09","152.49","151.54","8.26M","-1.34%"
"10/18/2022","153.75","154.08","154.24","153.24","4.53M","0.22%"
"10/17/2022","153.42","154.92","155.33","153.32","4.35M","0.29%"
"10/14/2022","152.98","154.02","154.20","152.72","5.47M","-1.25%"
"10/13/2022","154.91","153.48","155.73","152.92","7.08M","-0.69%"
"10/12/2022","155.99","155.51","156.29","155.26","4.00M","0.53%"
"10/11/2022","155.16","155.49","156.81","154.92","5.31M","-0.21%"
"10/10/2022","155.48","155.94","156.35","155.12","6.11M","-1.52%"
"10/07/2022","157.88","158.46","158.98","157.68","5.03M","-1.10%"
"10/06/2022","159.63","159.41","159.94","158.95","5.71M","-0.11%"
"10/05/2022","159.81","159.32","160.08","158.38","5.30M","-0.55%"
"10/04/2022","160.70","159.18","161.08","158.92","8.02M","1.43%"
"10/03/2022","158.43","155.44","158.48","155.23","10.36M","2.43%"
"09/30/2022","154.67","154.94","156.04","154.57","6.83M","0.01%"
"09/29/2022","154.66","154.14","155.03","153.16","6.32M","-0.02%"
"09/28/2022","154.69","153.20","154.88","152.93","8.98M","2.08%"
"09/27/2022","151.54","152.25","152.73","151.50","7.15M","0.20%"
"09/26/2022","151.23","153.22","153.51","151.03","8.24M","-1.16%"
"09/23/2022","153.01","153.90","154.00","152.64","9.60M","-1.73%"
"09/22/2022","155.70","156.26","156.48","155.31","5.98M","-0.06%"
"09/21/2022","155.79","155.97","157.25","154.01","7.82M","0.46%"
"09/20/2022","155.07","155.03","155.23","154.59","5.94M","-0.57%"
"09/19/2022","155.96","154.87","156.04","154.82","5.58M","0.08%"
"09/16/2022","155.84","154.66","156.56","154.34","7.14M","0.55%"
"09/15/2022","154.98","156.76","157.49","154.62","13.18M","-1.87%"
"09/14/2022","157.93","158.68","158.98","157.73","6.09M","-0.38%"
"09/13/2022","158.54","158.47","159.27","158.39","6.53M","-1.30%"
"09/12/2022","160.63","161.04","161.62","160.55","4.54M","0.51%"
"09/09/2022","159.82","159.72","160.24","159.41","3.93M","0.53%"
"09/08/2022","158.98","159.54","159.86","158.71","4.61M","-0.60%"
"09/07/2022","159.94","158.15","160.15","158.08","3.98M","1.02%"
"09/06/2022","158.33","159.17","159.46","158.32","4.86M","-0.58%"
"09/02/2022","159.26","159.35","160.06","159.14","5.20M","0.88%"
"09/01/2022","157.87","158.17","158.39","157.32","7.39M","-0.88%"
"08/31/2022","159.27","159.50","160.57","159.26","5.44M","-0.77%"
"08/30/2022","160.51","161.27","161.43","160.34","4.86M","-0.83%"
"08/29/2022","161.86","161.88","162.62","161.70","4.70M","0.06%"
"08/26/2022","161.76","163.12","163.61","161.55","6.69M","-1.22%"
"08/25/2022","163.75","163.97","163.99","163.24","2.86M","0.31%"
"08/24/2022","163.25","162.44","163.61","162.37","3.20M","0.29%"
"08/23/2022","162.77","161.96","163.43","161.91","4.43M","0.70%"
"08/22/2022","161.64","161.66","162.12","161.36","4.46M","-0.66%"
"08/19/2022","162.72","163.65","163.74","162.62","8.17M","-0.73%"
"08/18/2022","163.92","164.60","164.91","163.54","3.65M","-0.26%"
"08/17/2022","164.35","165.21","165.23","163.95","5.57M","-0.65%"
"08/16/2022","165.42","165.31","165.72","165.18","4.29M","-0.18%"
"08/15/2022","165.71","165.99","166.25","165.44","5.24M","-1.29%"
"08/12/2022","167.87","167.17","167.94","166.83","5.15M","0.92%"
"08/11/2022","166.34","167.16","167.66","166.31","4.45M","-0.26%"
"08/10/2022","166.78","167.39","167.98","166.62","4.08M","-0.25%"
"08/09/2022","167.20","167.48","167.80","166.82","3.21M","0.31%"
"08/08/2022","166.69","166.03","166.81","165.93","3.46M","0.85%"
"08/05/2022","165.29","164.99","165.84","164.87","6.02M","-1.12%"
"08/04/2022","167.17","165.53","167.31","165.34","5.50M","1.65%"
"08/03/2022","164.45","164.77","164.91","163.48","4.42M","0.24%"
"08/02/2022","164.05","165.66","166.46","164.02","5.73M","-0.59%"
"08/01/2022","165.03","164.98","165.41","164.41","4.67M","0.57%"
"07/29/2022","164.10","163.89","164.69","163.28","7.54M","0.28%"
"07/28/2022","163.64","163.31","163.76","162.88","5.61M","1.22%"
"07/27/2022","161.67","160.02","162.21","159.51","5.71M","1.02%"
"07/26/2022","160.04","160.23","160.50","159.79","2.67M","-0.12%"
"07/25/2022","160.23","160.64","160.70","159.81","3.71M","-0.27%"
"07/22/2022","160.67","160.55","162.13","160.35","5.73M","0.25%"
"07/21/2022","160.27","158.31","160.31","158.27","5.86M","1.41%"
"07/20/2022","158.04","159.71","159.82","158.02","4.80M","-0.94%"
"07/19/2022","159.54","159.47","159.87","159.33","3.80M","0.24%"
"07/18/2022","159.16","160.08","160.43","159.05","5.79M","0.09%"
"07/15/2022","159.01","159.01","159.25","158.35","6.78M","-0.20%"
"07/14/2022","159.33","159.02","159.83","158.22","12.21M","-1.40%"
"07/13/2022","161.60","160.10","162.71","160.06","8.46M","0.48%"
"07/12/2022","160.83","161.22","161.62","160.72","5.38M","-0.37%"
"07/11/2022","161.43","161.93","162.43","161.38","4.32M","-0.54%"
"07/08/2022","162.30","162.35","163.38","161.84","4.58M","0.04%"
"07/07/2022","162.23","162.43","163.04","162.06","4.59M","0.06%"
"07/06/2022","162.14","164.32","164.57","161.47","11.86M","-1.58%"
"07/05/2022","164.75","167.18","167.33","164.41","14.04M","-2.12%"
"07/01/2022","168.32","167.13","168.68","166.96","11.38M","-0.08%"
"06/30/2022","168.46","169.51","169.96","168.24","9.14M","-0.61%"
"06/29/2022","169.49","170.58","170.70","169.17","4.79M","-0.08%"
"06/28/2022","169.62","170.07","170.21","169.51","2.98M","-0.16%"
"06/27/2022","169.90","170.60","170.67","169.75","5.72M","-0.11%"
"06/24/2022","170.09","170.24","170.74","169.85","6.14M","-0.10%"
"06/23/2022","170.26","171.39","172.13","169.90","6.54M","-0.61%"
"06/22/2022","171.31","171.61","172.30","171.10","6.56M","0.40%"
"06/21/2022","170.63","171.06","171.91","170.47","5.61M","-0.37%"
"06/17/2022","171.27","172.15","172.30","170.97","7.41M","-0.82%"
"06/16/2022","172.69","170.56","172.77","170.17","8.82M","1.12%"
"06/15/2022","170.77","170.40","171.84","169.08","9.00M","1.31%"
"06/14/2022","168.57","169.61","169.73","168.30","7.35M","-0.80%"
"06/13/2022","169.93","171.18","171.34","169.61","13.27M","-2.64%"
"06/10/2022","174.54","170.89","174.94","170.46","16.86M","1.34%"
"06/09/2022","172.23","172.45","172.59","171.58","4.70M","-0.32%"
"06/08/2022","172.78","172.89","173.45","172.67","5.14M","-0.09%"
"06/07/2022","172.94","172.11","173.05","171.99","3.86M","0.65%"
"06/06/2022","171.82","172.81","172.89","171.65","3.77M","-0.44%"
"06/03/2022","172.58","173.53","173.96","172.25","5.52M","-1.02%"
"06/02/2022","174.35","173.66","174.45","173.49","5.62M","1.23%"
