Time,Transaction_fee
2022-07-03,1.1739283349718186
2022-07-04,1.104625165070075
2022-07-05,1.104625165070075
2022-07-06,1.104625165070075
2022-07-07,1.104625165070075
2022-07-08,1.8491094107593524
2022-07-09,1.8491094107593524
2022-07-10,1.8491094107593524
2022-07-11,1.8491094107593524
2022-07-12,1.2484983704713204
2022-07-13,1.2484983704713204
2022-07-14,1.2484983704713204
2022-07-15,1.2484983704713204
2022-07-16,1.6844679576971644
2022-07-17,1.6844679576971644
2022-07-18,1.6844679576971644
2022-07-19,1.6844679576971644
2022-07-20,2.326399167566572
2022-07-21,2.326399167566572
2022-07-22,2.326399167566572
2022-07-23,2.326399167566572
2022-07-24,1.2087485291460323
2022-07-25,1.2087485291460323
2022-07-26,1.2087485291460323
2022-07-27,1.2087485291460323
2022-07-28,1.294443986563361
2022-07-29,1.294443986563361
2022-07-30,1.294443986563361
2022-07-31,1.294443986563361
2022-08-01,1.3432075721074799
2022-08-02,1.3432075721074799
2022-08-03,1.3432075721074799
2022-08-04,1.3432075721074799
2022-08-05,1.6798545187735383
2022-08-06,1.6798545187735383
2022-08-07,1.6798545187735383
2022-08-08,1.6798545187735383
2022-08-09,2.0885403893479806
2022-08-10,2.0885403893479806
2022-08-11,2.0885403893479806
2022-08-12,2.0885403893479806
2022-08-13,1.2161157315687547
2022-08-14,1.2161157315687547
2022-08-15,1.2161157315687547
2022-08-16,1.2161157315687547
2022-08-17,1.4044969797364508
2022-08-18,1.4044969797364508
2022-08-19,1.4044969797364508
2022-08-20,1.4044969797364508
2022-08-21,0.8246336069387135
2022-08-22,0.8246336069387135
2022-08-23,0.8246336069387135
2022-08-24,0.8246336069387135
2022-08-25,0.9038145789014399
2022-08-26,0.9038145789014399
2022-08-27,0.9038145789014399
2022-08-28,0.9038145789014399
2022-08-29,0.8737882663052219
2022-08-30,0.8737882663052219
2022-08-31,0.8737882663052219
2022-09-01,0.8737882663052219
2022-09-02,1.3574341857135348
2022-09-03,1.3574341857135348
2022-09-04,1.3574341857135348
2022-09-05,1.3574341857135348
2022-09-06,1.114576453809559
2022-09-07,1.114576453809559
2022-09-08,1.114576453809559
2022-09-09,1.114576453809559
2022-09-10,1.0978233795944883
2022-09-11,1.0978233795944883
2022-09-12,1.0978233795944883
2022-09-13,1.0978233795944883
2022-09-14,1.2805156833276659
2022-09-15,1.2805156833276659
2022-09-16,1.2805156833276659
2022-09-17,1.2805156833276659
2022-09-18,1.1383852120960882
2022-09-19,1.1383852120960882
2022-09-20,1.1383852120960882
2022-09-21,1.1383852120960882
2022-09-22,0.9992899985375117
2022-09-23,0.9992899985375117
2022-09-24,0.9992899985375117
2022-09-25,0.9992899985375117
2022-09-26,1.0614123236267963
2022-09-27,1.0614123236267963
2022-09-28,1.0614123236267963
2022-09-29,1.0614123236267963
2022-09-30,1.1318848733991258
2022-10-01,1.1318848733991258
2022-10-02,1.1318848733991258
2022-10-03,1.1318848733991258
2022-10-04,0.7347354301355634
2022-10-05,0.7347354301355634
2022-10-06,0.7347354301355634
2022-10-07,0.7347354301355634
2022-10-08,0.5527990520800486
2022-10-09,0.5527990520800486
2022-10-10,0.5527990520800486
2022-10-11,0.5527990520800486
2022-10-12,0.6901340844272648
2022-10-13,0.6901340844272648
2022-10-14,0.6901340844272648
2022-10-15,0.6901340844272648
2022-10-16,0.7366848316324164
2022-10-17,0.7366848316324164
2022-10-18,0.7366848316324164
2022-10-19,0.7366848316324164
2022-10-20,0.9263161103659419
2022-10-21,0.9263161103659419
2022-10-22,0.9263161103659419
2022-10-23,0.9263161103659419
2022-10-24,0.875119114953268
2022-10-25,0.875119114953268
2022-10-26,0.875119114953268
2022-10-27,0.875119114953268
2022-10-28,1.3514187732663099
2022-10-29,1.3514187732663099
2022-10-30,1.3514187732663099
2022-10-31,1.3514187732663099
2022-11-01,1.1118778807929552
2022-11-02,1.1118778807929552
2022-11-03,1.1118778807929552
2022-11-04,1.1118778807929552
2022-11-05,1.329317278284085
2022-11-06,1.329317278284085
2022-11-07,1.329317278284085
2022-11-08,1.329317278284085
2022-11-09,1.4771206093696823
2022-11-10,1.4771206093696823
2022-11-11,1.4771206093696823
2022-11-12,1.4771206093696823
2022-11-13,1.1974163030476088
2022-11-14,1.1974163030476088
2022-11-15,1.1974163030476088
2022-11-16,1.1974163030476088
2022-11-17,2.3123753507342077
2022-11-18,2.3123753507342077
2022-11-19,2.3123753507342077
2022-11-20,2.3123753507342077
2022-11-21,1.4904222770065427
2022-11-22,1.4904222770065427
2022-11-23,1.4904222770065427
2022-11-24,1.4904222770065427
2022-11-25,1.7272215440272745
2022-11-26,1.7272215440272745
2022-11-27,1.7272215440272745
2022-11-28,1.7272215440272745
2022-11-29,1.4059968522493294
2022-11-30,1.4059968522493294
2022-12-01,1.4059968522493294
2022-12-02,1.4059968522493294
2022-12-03,1.5626329144821902
2022-12-04,1.5626329144821902
2022-12-05,1.5626329144821902
2022-12-06,1.5626329144821902
2022-12-07,1.1366981915235674
2022-12-08,1.1366981915235674
2022-12-09,1.1366981915235674
2022-12-10,1.1366981915235674
2022-12-11,0.6458571631079766
2022-12-12,0.6458571631079766
2022-12-13,0.6458571631079766
2022-12-14,0.6458571631079766
2022-12-15,1.2940693882622083
2022-12-16,1.2940693882622083
2022-12-17,1.2940693882622083
2022-12-18,1.2940693882622083
2022-12-19,1.1634354591398162
2022-12-20,1.1634354591398162
2022-12-21,1.1634354591398162
2022-12-22,1.1634354591398162
2022-12-23,1.0687621130547302
2022-12-24,1.0687621130547302
2022-12-25,1.0687621130547302
2022-12-26,1.0687621130547302
2022-12-27,1.673390459035465
2022-12-28,1.673390459035465
2022-12-29,1.673390459035465
2022-12-30,1.673390459035465
2022-12-31,0.8339336332358197
2023-01-01,0.8339336332358197
2023-01-02,0.8339336332358197
2023-01-03,0.8339336332358197
2023-01-04,0.8952919939922753
2023-01-05,0.8952919939922753
2023-01-06,0.8952919939922753
2023-01-07,0.8952919939922753
2023-01-08,0.5033456735426806
2023-01-09,0.5033456735426806
2023-01-10,0.5033456735426806
2023-01-11,0.5033456735426806
2023-01-12,0.9637449481673204
2023-01-13,0.9637449481673204
2023-01-14,0.9637449481673204
2023-01-15,0.9637449481673204
2023-01-16,0.7165382674219957
2023-01-17,0.7165382674219957
2023-01-18,0.7165382674219957
2023-01-19,0.7165382674219957
2023-01-20,1.4196575555711577
2023-01-21,1.4196575555711577
2023-01-22,1.4196575555711577
2023-01-23,1.4196575555711577
2023-01-24,1.3270872612008404
2023-01-25,1.3270872612008404
2023-01-26,1.3270872612008404
2023-01-27,1.3270872612008404
2023-01-28,0.9946038528610108
2023-01-29,0.9946038528610108
2023-01-30,0.9946038528610108
2023-01-31,0.9946038528610108
2023-02-01,1.4805184239158928
2023-02-02,1.4805184239158928
2023-02-03,1.4805184239158928
2023-02-04,1.4805184239158928
2023-02-05,1.272898394574146
2023-02-06,1.272898394574146
2023-02-07,1.272898394574146
2023-02-08,1.272898394574146
2023-02-09,1.3151501008230075
2023-02-10,1.3151501008230075
2023-02-11,1.3151501008230075
2023-02-12,1.3151501008230075
2023-02-13,1.756259548016865
2023-02-14,1.756259548016865
2023-02-15,1.756259548016865
2023-02-16,1.756259548016865
2023-02-17,1.9808994262349455
2023-02-18,1.9808994262349455
2023-02-19,1.9808994262349455
2023-02-20,1.9808994262349455
2023-02-21,1.4672128456804827
2023-02-22,1.4672128456804827
2023-02-23,1.4672128456804827
2023-02-24,1.4672128456804827
2023-02-25,1.4215247806536666
2023-02-26,1.4215247806536666
2023-02-27,1.4215247806536666
2023-02-28,1.4215247806536666
2023-03-01,1.5944955339398508
2023-03-02,1.5944955339398508
2023-03-03,1.5944955339398508
2023-03-04,1.5944955339398508
2023-03-05,1.3592362305389674
2023-03-06,1.3592362305389674
2023-03-07,1.3592362305389674
2023-03-08,1.3592362305389674
2023-03-09,2.844395921958325
2023-03-10,2.844395921958325
2023-03-11,2.844395921958325
2023-03-12,2.844395921958325
2023-03-13,1.810109756774729
2023-03-14,1.810109756774729
2023-03-15,1.810109756774729
2023-03-16,1.810109756774729
2023-03-17,3.3106594077032847
2023-03-18,3.3106594077032847
2023-03-19,3.3106594077032847
2023-03-20,3.3106594077032847
2023-03-21,2.4628013831718603
2023-03-22,2.4628013831718603
2023-03-23,2.4628013831718603
2023-03-24,2.4628013831718603
2023-03-25,2.8990548783602197
2023-03-26,2.8990548783602197
2023-03-27,2.8990548783602197
2023-03-28,2.8990548783602197
2023-03-29,2.314260775906402
2023-03-30,2.314260775906402
2023-03-31,2.314260775906402
2023-04-01,2.314260775906402
2023-04-02,2.025169057269978
2023-04-03,2.025169057269978
2023-04-04,2.025169057269978
2023-04-05,2.025169057269978
2023-04-06,2.5737646737140008
2023-04-07,2.5737646737140008
2023-04-08,2.5737646737140008
2023-04-09,2.5737646737140008
2023-04-10,2.1510053638205267
2023-04-11,2.1510053638205267
2023-04-12,2.1510053638205267
2023-04-13,2.1510053638205267
2023-04-14,2.680234482133253
2023-04-15,2.680234482133253
2023-04-16,2.680234482133253
2023-04-17,2.680234482133253
2023-04-18,1.9526677724130148
2023-04-19,1.9526677724130148
2023-04-20,1.9526677724130148
2023-04-21,1.9526677724130148
2023-04-22,1.266947160742209
2023-04-23,1.266947160742209
2023-04-24,1.266947160742209
2023-04-25,1.266947160742209
2023-04-26,2.194880249832608
2023-04-27,2.194880249832608
2023-04-28,2.194880249832608
2023-04-29,2.194880249832608
2023-04-30,2.461444756262514
2023-05-01,2.461444756262514
2023-05-02,2.461444756262514
2023-05-03,2.461444756262514
2023-05-04,6.695870061442352
2023-05-05,6.695870061442352
2023-05-06,6.695870061442352
2023-05-07,6.695870061442352
2023-05-08,30.910220688423603
2023-05-09,30.910220688423603
2023-05-10,30.910220688423603
2023-05-11,30.910220688423603
2023-05-12,9.017496493170343
2023-05-13,9.017496493170343
2023-05-14,9.017496493170343
2023-05-15,9.017496493170343
2023-05-16,5.36717683427731
2023-05-17,5.36717683427731
2023-05-18,5.36717683427731
2023-05-19,5.36717683427731
2023-05-20,5.418682009632649
2023-05-21,5.418682009632649
2023-05-22,5.418682009632649
2023-05-23,5.418682009632649
2023-05-24,4.256440632164894
2023-05-25,4.256440632164894
2023-05-26,4.256440632164894
2023-05-27,4.256440632164894
2023-05-28,3.4451319528762627
2023-05-29,3.4451319528762627
2023-05-30,3.4451319528762627
2023-05-31,3.4451319528762627
2023-06-01,5.246908521986222
2023-06-02,5.246908521986222
2023-06-03,5.246908521986222
2023-06-04,5.246908521986222
2023-06-05,4.23720150199619
2023-06-06,4.23720150199619
2023-06-07,4.23720150199619
2023-06-08,4.23720150199619
2023-06-09,5.058448235796124
2023-06-10,5.058448235796124
2023-06-11,5.058448235796124
2023-06-12,5.058448235796124
2023-06-13,2.359256075462784
2023-06-14,2.359256075462784
2023-06-15,2.359256075462784
2023-06-16,2.359256075462784
2023-06-17,2.2258949585846843
2023-06-18,2.2258949585846843
2023-06-19,2.2258949585846843
2023-06-20,2.2258949585846843
2023-06-21,3.5533305009126006
2023-06-22,3.5533305009126006
2023-06-23,3.5533305009126006
2023-06-24,3.5533305009126006
2023-06-25,2.3520363470066026
2023-06-26,2.3520363470066026
2023-06-27,2.3520363470066026
2023-06-28,2.3520363470066026
2023-06-29,2.573585268592743
2023-06-30,2.573585268592743
2023-07-01,2.573585268592743
2023-07-02,2.573585268592743
2023-07-03,2.3884510174267426
2023-07-04,2.3884510174267426
2023-07-05,2.3884510174267426
2023-07-06,2.3884510174267426
2023-07-07,1.0496478500601865
2023-07-08,1.0496478500601865
2023-07-09,1.0496478500601865
2023-07-10,1.0496478500601865
2023-07-11,1.1761344822061275
2023-07-12,1.1761344822061275
2023-07-13,1.1761344822061275
2023-07-14,1.1761344822061275
2023-07-15,1.047095554991586
2023-07-16,1.047095554991586
2023-07-17,1.047095554991586
2023-07-18,1.047095554991586
2023-07-19,1.1355624945937632
2023-07-20,1.1355624945937632
2023-07-21,1.1355624945937632
2023-07-22,1.1355624945937632
2023-07-23,1.3685364086215024
2023-07-24,1.3685364086215024
2023-07-25,1.3685364086215024
2023-07-26,1.3685364086215024
2023-07-27,1.473848312669759
2023-07-28,1.473848312669759
2023-07-29,1.473848312669759
2023-07-30,1.473848312669759
2023-07-31,1.1048975333177153
2023-08-01,1.1048975333177153
2023-08-02,1.1048975333177153
2023-08-03,1.1048975333177153
2023-08-04,2.023821456253706
2023-08-05,2.023821456253706
2023-08-06,2.023821456253706
2023-08-07,2.023821456253706
2023-08-08,2.5960123666427233
2023-08-09,2.5960123666427233
2023-08-10,2.5960123666427233
2023-08-11,2.5960123666427233
2023-08-12,1.1344608748731977
2023-08-13,1.1344608748731977
2023-08-14,1.1344608748731977
2023-08-15,1.1344608748731977
2023-08-16,0.9191268513398846
2023-08-17,0.9191268513398846
2023-08-18,0.9191268513398846
2023-08-19,0.9191268513398846
2023-08-20,0.6315956362589638
2023-08-21,0.6315956362589638
2023-08-22,0.6315956362589638
2023-08-23,0.6315956362589638
2023-08-24,1.1506866898479273
2023-08-25,1.1506866898479273
2023-08-26,1.1506866898479273
2023-08-27,1.1506866898479273
2023-08-28,1.3354772206865047
2023-08-29,1.3354772206865047
2023-08-30,1.3354772206865047
2023-08-31,1.3354772206865047
2023-09-01,1.6140165387860033
2023-09-02,1.6140165387860033
2023-09-03,1.6140165387860033
2023-09-04,1.6140165387860033
2023-09-05,1.3689211529654954
2023-09-06,1.3689211529654954
2023-09-07,1.3689211529654954
2023-09-08,1.3689211529654954
2023-09-09,1.4094662422881636
2023-09-10,1.4094662422881636
2023-09-11,1.4094662422881636
2023-09-12,1.4094662422881636
2023-09-13,1.5855498067809284
2023-09-14,1.5855498067809284
2023-09-15,1.5855498067809284
2023-09-16,1.5855498067809284
2023-09-17,1.2296729992761033
2023-09-18,1.2296729992761033
2023-09-19,1.2296729992761033
2023-09-20,1.2296729992761033
2023-09-21,2.9391584828620747
2023-09-22,2.9391584828620747
2023-09-23,2.9391584828620747
2023-09-24,2.9391584828620747
2023-09-25,3.0645038694959585
2023-09-26,3.0645038694959585
2023-09-27,3.0645038694959585
2023-09-28,3.0645038694959585
2023-09-29,2.399710773766623
2023-09-30,2.399710773766623
2023-10-01,2.399710773766623
2023-10-02,2.399710773766623
2023-10-03,2.5730773014989508
2023-10-04,2.5730773014989508
2023-10-05,2.5730773014989508
2023-10-06,2.5730773014989508
2023-10-07,4.739391083504521
2023-10-08,4.739391083504521
2023-10-09,4.739391083504521
2023-10-10,4.739391083504521
2023-10-11,2.2051989503961833
2023-10-12,2.2051989503961833
2023-10-13,2.2051989503961833
2023-10-14,2.2051989503961833
2023-10-15,1.2192790047143378
2023-10-16,1.2192790047143378
2023-10-17,1.2192790047143378
2023-10-18,1.2192790047143378
2023-10-19,1.8837664940419792
2023-10-20,1.8837664940419792
2023-10-21,1.8837664940419792
2023-10-22,1.8837664940419792
2023-10-23,1.7495069422585006
2023-10-24,1.7495069422585006
2023-10-25,1.7495069422585006
2023-10-26,1.7495069422585006
2023-10-27,1.9304311090769133
2023-10-28,1.9304311090769133
2023-10-29,1.9304311090769133
2023-10-30,1.9304311090769133
2023-10-31,1.447593784840588
2023-11-01,1.447593784840588
2023-11-02,1.447593784840588
2023-11-03,1.447593784840588
2023-11-04,3.92310930989883
2023-11-05,3.92310930989883
2023-11-06,3.92310930989883
2023-11-07,3.92310930989883
2023-11-08,7.167502461125683
2023-11-09,7.167502461125683
2023-11-10,7.167502461125683
2023-11-11,7.167502461125683
2023-11-12,6.07328126567592
2023-11-13,6.07328126567592
2023-11-14,6.07328126567592
2023-11-15,6.07328126567592
2023-11-16,18.689766110389634
2023-11-17,18.689766110389634
2023-11-18,18.689766110389634
2023-11-19,18.689766110389634
2023-11-20,10.352954883707891
2023-11-21,10.352954883707891
2023-11-22,10.352954883707891
2023-11-23,10.352954883707891
2023-11-24,5.895600476738059
2023-11-25,5.895600476738059
2023-11-26,5.895600476738059
2023-11-27,5.895600476738059
2023-11-28,6.585229724370977
2023-11-29,6.585229724370977
2023-11-30,6.585229724370977
2023-12-01,6.585229724370977
2023-12-02,5.77451534999368
2023-12-03,5.77451534999368
2023-12-04,5.77451534999368
2023-12-05,5.77451534999368
2023-12-06,27.37632057253666
2023-12-07,27.37632057253666
2023-12-08,27.37632057253666
2023-12-09,27.37632057253666
2023-12-10,9.441601938809521
2023-12-11,9.441601938809521
2023-12-12,9.441601938809521
2023-12-13,9.441601938809521
2023-12-14,25.105531283983666
2023-12-15,25.105531283983666
2023-12-16,25.105531283983666
2023-12-17,25.105531283983666
2023-12-18,25.23381335679847
2023-12-19,25.23381335679847
2023-12-20,25.23381335679847
2023-12-21,25.23381335679847
2023-12-22,22.74548615784964
2023-12-23,22.74548615784964
2023-12-24,22.74548615784964
2023-12-25,22.74548615784964
2023-12-26,12.9663674009282
2023-12-27,12.9663674009282
2023-12-28,12.9663674009282
2023-12-29,12.9663674009282
2023-12-30,20.883903200577027
2023-12-31,20.883903200577027
2024-01-01,20.883903200577027
2024-01-02,20.883903200577027
2024-01-03,12.789096080950772
2024-01-04,12.789096080950772
2024-01-05,12.789096080950772
2024-01-06,12.789096080950772
2024-01-07,9.6503995433807
2024-01-08,9.6503995433807
2024-01-09,9.6503995433807
2024-01-10,9.6503995433807
2024-01-11,10.501998311920342
2024-01-12,10.501998311920342
2024-01-13,10.501998311920342
2024-01-14,10.501998311920342
2024-01-15,12.231324338091992
2024-01-16,12.231324338091992
2024-01-17,12.231324338091992
2024-01-18,12.231324338091992
2024-01-19,7.526995541577384
2024-01-20,7.526995541577384
2024-01-21,7.526995541577384
2024-01-22,7.526995541577384
2024-01-23,9.452924247204546
2024-01-24,9.452924247204546
2024-01-25,9.452924247204546
2024-01-26,9.452924247204546
2024-01-27,4.036065770194712
2024-01-28,4.036065770194712
2024-01-29,4.036065770194712
2024-01-30,4.036065770194712
2024-01-31,4.832019881965962
2024-02-01,4.832019881965962
2024-02-02,4.832019881965962
2024-02-03,4.832019881965962
2024-02-04,12.563852858737281
2024-02-05,12.563852858737281
2024-02-06,12.563852858737281
2024-02-07,12.563852858737281
2024-02-08,8.390473536819442
2024-02-09,8.390473536819442
2024-02-10,8.390473536819442
2024-02-11,8.390473536819442
2024-02-12,8.056022137337834
2024-02-13,8.056022137337834
2024-02-14,8.056022137337834
2024-02-15,8.056022137337834
2024-02-16,5.481351627911824
2024-02-17,5.481351627911824
2024-02-18,5.481351627911824
2024-02-19,5.481351627911824
2024-02-20,4.1509321761059805
2024-02-21,4.1509321761059805
2024-02-22,4.1509321761059805
2024-02-23,4.1509321761059805
2024-02-24,3.920740652141341
2024-02-25,3.920740652141341
2024-02-26,3.920740652141341
2024-02-27,3.920740652141341
2024-02-28,8.599459818027558
2024-02-29,8.599459818027558
2024-03-01,8.599459818027558
2024-03-02,8.599459818027558
2024-03-03,7.448635197030641
2024-03-04,7.448635197030641
2024-03-05,7.448635197030641
2024-03-06,7.448635197030641
2024-03-07,7.979236263644741
2024-03-08,7.979236263644741
2024-03-09,7.979236263644741
2024-03-10,7.979236263644741
2024-03-11,7.402078106258289
2024-03-12,7.402078106258289
2024-03-13,7.402078106258289
2024-03-14,7.402078106258289
2024-03-15,8.28585733766398
2024-03-16,8.28585733766398
2024-03-17,8.28585733766398
2024-03-18,8.28585733766398
2024-03-19,6.413715763490421
2024-03-20,6.413715763490421
2024-03-21,6.413715763490421
2024-03-22,6.413715763490421
2024-03-23,4.813131372882636
2024-03-24,4.813131372882636
2024-03-25,4.813131372882636
2024-03-26,4.813131372882636
2024-03-27,5.929342593838303
2024-03-28,5.929342593838303
2024-03-29,5.929342593838303
2024-03-30,5.929342593838303
2024-03-31,6.195568200084009
2024-04-01,6.195568200084009
2024-04-02,6.195568200084009
2024-04-03,6.195568200084009
2024-04-04,4.809228696707734
2024-04-05,4.809228696707734
2024-04-06,4.809228696707734
2024-04-07,4.809228696707734
2024-04-08,5.193779401223176
2024-04-09,5.193779401223176
2024-04-10,5.193779401223176
2024-04-11,5.193779401223176
2024-04-12,24.35344099927647
2024-04-13,24.35344099927647
2024-04-14,24.35344099927647
2024-04-15,24.35344099927647
2024-04-16,13.136666594151345
2024-04-17,13.136666594151345
2024-04-18,13.136666594151345
2024-04-19,13.136666594151345
2024-04-20,127.03396474421231
2024-04-21,127.03396474421231
2024-04-22,127.03396474421231
2024-04-23,127.03396474421231
2024-04-24,28.201087313888202
2024-04-25,28.201087313888202
2024-04-26,28.201087313888202
2024-04-27,28.201087313888202
2024-04-28,6.966088929980231
2024-04-29,6.966088929980231
2024-04-30,6.966088929980231
2024-05-01,6.966088929980231
2024-05-02,3.677041699006264
2024-05-03,3.677041699006264
2024-05-04,3.677041699006264
2024-05-05,3.677041699006264
2024-05-06,5.004087628332961
2024-05-07,5.004087628332961
2024-05-08,5.004087628332961
2024-05-09,5.004087628332961
2024-05-10,2.698862443190131
2024-05-11,2.698862443190131
2024-05-12,2.698862443190131
2024-05-13,2.698862443190131
2024-05-14,3.2060051690581535
2024-05-15,3.2060051690581535
2024-05-16,3.2060051690581535
2024-05-17,3.2060051690581535
2024-05-18,2.987080970802374
2024-05-19,2.987080970802374
2024-05-20,2.987080970802374
2024-05-21,2.987080970802374
2024-05-22,2.3666625240875088
2024-05-23,2.3666625240875088
2024-05-24,2.3666625240875088
2024-05-25,2.3666625240875088
2024-05-26,1.5750475099935741
2024-05-27,1.5750475099935741
2024-05-28,1.5750475099935741
2024-05-29,1.5750475099935741
2024-05-30,5.0118299592534745
2024-05-31,5.0118299592534745
2024-06-01,5.0118299592534745
2024-06-02,5.0118299592534745
2024-06-03,3.9224685614684933
2024-06-04,3.9224685614684933
2024-06-05,3.9224685614684933
2024-06-06,3.9224685614684933
2024-06-07,83.60726948020282
2024-06-08,83.60726948020282
2024-06-09,83.60726948020282
2024-06-10,83.60726948020282
2024-06-11,6.455525100936955
2024-06-12,6.455525100936955
2024-06-13,6.455525100936955
2024-06-14,6.455525100936955
2024-06-15,6.575675355835553
2024-06-16,6.575675355835553
2024-06-17,6.575675355835553
2024-06-18,6.575675355835553
2024-06-19,3.336003295807229
2024-06-20,3.336003295807229
2024-06-21,3.336003295807229
2024-06-22,3.336003295807229
2024-06-23,1.9415335123399327
2024-06-24,1.9415335123399327
2024-06-25,1.9415335123399327
2024-06-26,1.9415335123399327
2024-06-27,2.6778924557990496
2024-06-28,2.6778924557990496
2024-06-29,2.6778924557990496
2024-06-30,2.6778924557990496
2024-07-01,1.9109099540927266
2024-07-02,1.9109099540927266
2024-07-03,1.9109099540927266
2024-07-04,1.9109099540927266
2024-07-05,1.6723317673986635
2024-07-06,1.6723317673986635
2024-07-07,1.6723317673986635
2024-07-08,1.6723317673986635
2024-07-09,1.1628942411177963
2024-07-10,1.1628942411177963
2024-07-11,1.1628942411177963
2024-07-12,1.1628942411177963
2024-07-13,1.538939788298382
2024-07-14,1.538939788298382
2024-07-15,1.538939788298382
2024-07-16,1.538939788298382
2024-07-17,1.4843187752382643
2024-07-18,1.4843187752382643
2024-07-19,1.4843187752382643
2024-07-20,1.4843187752382643
2024-07-21,0.7656475463046118
2024-07-22,0.7656475463046118
2024-07-23,0.7656475463046118
2024-07-24,0.7656475463046118
2024-07-25,0.9602136263248305
2024-07-26,0.9602136263248305
2024-07-27,0.9602136263248305
2024-07-28,0.9602136263248305
2024-07-29,0.880205135783469
2024-07-30,0.880205135783469
2024-07-31,0.880205135783469
2024-08-01,0.880205135783469
2024-08-02,1.3694195755419847
2024-08-03,1.3694195755419847
2024-08-04,1.3694195755419847
2024-08-05,1.3694195755419847
2024-08-06,0.9457779521590232
2024-08-07,0.9457779521590232
2024-08-08,0.9457779521590232
2024-08-09,0.9457779521590232
2024-08-10,0.7485065344172225
2024-08-11,0.7485065344172225
2024-08-12,0.7485065344172225
2024-08-13,0.7485065344172225
2024-08-14,0.9522306637325862
2024-08-15,0.9522306637325862
2024-08-16,0.9522306637325862
2024-08-17,0.9522306637325862
2024-08-18,0.5583632278613585
2024-08-19,0.5583632278613585
2024-08-20,0.5583632278613585
2024-08-21,0.5583632278613585
2024-08-22,7.679156528892079
2024-08-23,7.679156528892079
2024-08-24,7.679156528892079
2024-08-25,7.679156528892079
2024-08-26,0.9162522281448167
2024-08-27,0.9162522281448167
2024-08-28,0.9162522281448167
2024-08-29,0.9162522281448167
2024-08-30,0.8761022965956711
2024-08-31,0.8761022965956711
2024-09-01,0.8761022965956711
2024-09-02,0.8761022965956711
2024-09-03,0.8529911001957269
2024-09-04,0.8529911001957269
2024-09-05,0.8529911001957269
2024-09-06,0.8529911001957269
2024-09-07,0.45220703569226367
2024-09-08,0.45220703569226367
2024-09-09,0.45220703569226367
2024-09-10,0.45220703569226367
2024-09-11,0.9204964800242099
2024-09-12,0.9204964800242099
2024-09-13,0.9204964800242099
2024-09-14,0.9204964800242099
2024-09-15,0.5345406741241645
2024-09-16,0.5345406741241645
2024-09-17,0.5345406741241645
2024-09-18,0.5345406741241645
2024-09-19,1.3853543833381623
2024-09-20,1.3853543833381623
2024-09-21,1.3853543833381623
2024-09-22,1.3853543833381623
2024-09-23,0.8484656325572745
2024-09-24,0.8484656325572745
2024-09-25,0.8484656325572745
2024-09-26,0.8484656325572745
2024-09-27,1.6042479301845147
2024-09-28,1.6042479301845147
2024-09-29,1.6042479301845147
2024-09-30,1.6042479301845147
2024-10-01,0.7868056289955664
2024-10-02,0.7868056289955664
2024-10-03,0.7868056289955664
2024-10-04,0.7868056289955664
2024-10-05,0.9915066115362831
2024-10-06,0.9915066115362831
2024-10-07,0.9915066115362831
2024-10-08,0.9915066115362831
2024-10-09,1.7558880933175696
2024-10-10,1.7558880933175696
2024-10-11,1.7558880933175696
2024-10-12,1.7558880933175696
2024-10-13,2.3942049419453744
2024-10-14,2.3942049419453744
2024-10-15,2.3942049419453744
2024-10-16,2.3942049419453744
2024-10-17,6.257638727942186
2024-10-18,6.257638727942186
2024-10-19,6.257638727942186
2024-10-20,6.257638727942186
2024-10-21,1.429060354437894
2024-10-22,1.429060354437894
2024-10-23,1.429060354437894
2024-10-24,1.429060354437894
2024-10-25,4.745420700723073
2024-10-26,4.745420700723073
2024-10-27,4.745420700723073
2024-10-28,4.745420700723073
2024-10-29,1.319933816037514
2024-10-30,1.319933816037514
2024-10-31,1.319933816037514
2024-11-01,1.319933816037514
2024-11-02,0.9124670706690746
2024-11-03,0.9124670706690746
2024-11-04,0.9124670706690746
2024-11-05,0.9124670706690746
2024-11-06,1.215394458269482
2024-11-07,1.215394458269482
2024-11-08,1.215394458269482
2024-11-09,1.215394458269482
2024-11-10,1.5245896219806137
2024-11-11,1.5245896219806137
2024-11-12,1.5245896219806137
2024-11-13,1.5245896219806137
2024-11-14,4.403656584551457
2024-11-15,4.403656584551457
2024-11-16,4.403656584551457
2024-11-17,4.403656584551457
2024-11-18,2.3680970060039845
2024-11-19,2.3680970060039845
2024-11-20,2.3680970060039845
2024-11-21,2.3680970060039845
2024-11-22,3.4342053835816087
2024-11-23,3.4342053835816087
2024-11-24,3.4342053835816087
2024-11-25,3.4342053835816087
2024-11-26,3.3662673117609194
2024-11-27,3.3662673117609194
2024-11-28,3.3662673117609194
2024-11-29,3.3662673117609194
2024-11-30,1.524611536126662
2024-12-01,1.524611536126662
2024-12-02,1.524611536126662
2024-12-03,1.524611536126662
2024-12-04,2.2784377392343447
2024-12-05,2.2784377392343447
2024-12-06,2.2784377392343447
2024-12-07,2.2784377392343447
2024-12-08,3.6169787917419614
2024-12-09,3.6169787917419614
2024-12-10,3.6169787917419614
2024-12-11,3.6169787917419614
2024-12-12,4.179703316892633
2024-12-13,4.179703316892633
2024-12-14,4.179703316892633
2024-12-15,4.179703316892633
2024-12-16,3.1384244818857536
